text,label
"Operating profit total EUR 37,7 mn , up slightly from EUR 37.2 mn in the correspond period in 2006 .",2
"Operating profit total EUR 5.5 mn , up from EUR -0.7 mn .",2
"Operating profit be EUR 11.4 mn , up from EUR 7.5 mn .",2
"Operating profit be EUR 139.7 mn , up 23 % from EUR 113.8 mn .",2
"Order intake grow by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",2
Orders receive grow by 55 % year-on-year to EUR732m .,2
Orion Pharma 's operate profit increase by 42.5 % from 2004 .,2
Passenger volumes rise by 8.4 % in the account period .,2
Passenger-related revenue rise by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
"Press release 9 October 2009 Ruukki have sign a contract to deliver and install the steel structure for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",2
Pretax profit rise to EUR 0.6 mn from EUR 0.4 mn in the correspond period in 2005 .,2
"Pretax profit rise to EUR 1,019 mn from EUR 1,007 in the correspond period in 2005 .",2
Pretax profit rise to EUR 17.8 mn from EUR 14.9 mn in 2005 .,2
"Pre-tax profit total EUR 397.4 mn , up from EUR 164.7 mn .",2
"Previously , the company have guide for EBIT and sales growth of 20 pct and 10 pct respectively for this year .",2
"Profit for the period total EUR 39.4 mn , up from EUR 33.9 mn in the correspond period in 2006 .",2
"Profit for the period be EUR 5.9 mn , up from EUR 1.3 mn .",2
"Profit for the period be EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",2
Revenue grow 12 percent to ( x20ac ) 3.6 billion ( US $ 4.5 billion ) .,2
"Revenue in July to September grow 14 percent to ( EURO ) 467 million from a year earlier , the company say Thursday .",2
Revenues at the same time grow 14 percent to 43 million euros .,2
"Ruukki have sign a contract to deliver and install the steel structure for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",2
"Sales in Latin America increase by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices be sell in the area , represent an increase of 32 % from the correspond period in 2009 .",2
Sales of clothe develop best .,2
Sanoma Magazines Finland 's net sales grow to EUR 140.1 mn from EUR 131.8 mn .,2
"Satama 's net profit for the third quarter of 2007 rise to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",2
"Section : Regional News - The demand in Finnair 's Asian traffic , measure in passenger kilometers , be up 34.9 % in August compare to last year .",2
"Svyturys-Utenos Alus , which be control by the Nordic group Baltic Beverages Holding ( BBH ) , post a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",2
That would be an increase from estimate sales of 117 million last year .,2
The agreement expand Tekla Structures ' scope of use to bridge design .,2
The aim be to increase sales by at least one fifth in 2006 .,2
"The chain post sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",2
The company expect its net sales in 2008 to increase 5-10 % from 2007 .,2
The company expect its net sales in the first half of 2008 to reach the previous year 's level .,2
"The company be in the process of build a new fleet and have place order for 10 P-Max tankers of 65,200 dwt .",2
"The company 's operate income ( EBIT ) total EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",2
The EPS outlook be increase by 5.6 pct for 2007 and 7.0 pct for 2008 .,2
"The fair value of the investment properties total EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
"The Finnish government announce Wednesday that it sell a 32 percent stake in chemicals and fertilizer group Kemira Oyj for ( x20ac ) 655.6 million ( $ 890US million ) , send the company 's share price up 6 percent .",2
The firm generate sales of 187 mln eur in 2005 .,1
"The German company have also sign a code share agreement with another Oneworld member -- American Airlines Inc , part of US-based AMR Corp ( NYSE : AMR ) .",2
"The Helsinki-based company , which also own the Salomon , Atomic and Suunto brand , say net profit rise 15 percent in the three months through Dec. 31 to ( x20ac ) 47 million ( $ 61US million ) , from ( x20ac ) 40.8 million a year earlier .",2
The operate profit for Grain Trading increase to EUR 2.0 mn from EUR 1.4 mn in 2005 .,2
The stock rise for a second day on Wednesday bring its two-day rise to GBX12 .0 or 2.0 % .,2
The stock rise for a third day on Tuesday bring its three-day rise to GBX10 .50 or 1.8 % .,2
The transaction be in line with Aspo 's strategy to expand in the Baltic Sea region and in the eastern market .,2
The transactions would increase earn per share in the first quarter by some EUR0 .28 .,2
"There have be some recovery of the base metal price and increase demand for metal in China , however .",2
"This new representation extend Comptel 's global presence to a total of 18 countries , serve over 250 customers in over 80 countries worldwide .",2
"TietoEnator itself use Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these service to its customers .",2
Total operate revenue grow by 27.6 % year-on-year to EUR61m .,2
Vacon 's cash flow from operations grow to EUR 37.1 mn from EUR 21.9 mn a year ago .,2
"We also strengthen our exist partnership with Cybercom `` , say Teleste CTO Esko Myllyla .",2
"Via the Satlan acquisition , Teleste plan to further expand its market presence as a video service partner for cable operators , broadcasters and IPTV service providers .",2
"With the acquisition , the company will expand its offer to North , Central and South America , it say .",2
"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it say .",2
YIT say the acquisition be a part of its strategy for expansion in Central and Eastern European market .,2
"`` BasWare 's product sales grow strongly in the financial period , by 24 percent .",2
"`` The second quarter of 2010 be the firstquarter with growth in net sales since the third quarter of2008 , `` say Magnus Rosen , Ramirent CEO .",2
"`` The transaction strengthen our position ... in design and brand goods , `` say Fiskars president and CEO Heikki Allonen , point out that the two group have relatively few overlap operations .",2
1 February 2011 - Finnish textile and clothe company Marimekko Oyj HEL : MMO1V say today its preliminary operate profit grow to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,2
Finnish Componenta have publish its new long-term strategy for the period 2011-2015 with the aim of grow together with its customers .,1
"Finnish Larox have sign a contract with the Talvivaara Project for the delivery of filter to the Talvivaara nickel mine in Sotkamo , in Finland .",2
Affecto expect its net sales for the whole 2010 to increase from the 2009 level when they reach EUR 103 million .,2
Cash flow from operations rise to EUR 52.7 mn from EUR 15.6 mn in 2007 .,2
Commission income rise by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,2
"Earnings per share for January-June 2010 be EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",2
Earnings per share EPS rise to EUR 0.11 from EUR 0.03 .,2
"Elisa say mobile subscriptions grow 7 percent during 2007 , mainly because of customers adopt so-called third generation mobile technology .",2
"EPS for the quarter come in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",2
EPS grow to 0.04 eur from 0.02 eur .,2
Exports grow 16.5 percent to 19.1 million liters .,2
"Finnish investment group Panostaja Oyj say its net profit go up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , end October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",2
Finnish metal components supplier Componenta Oyj say its net profit go up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,2
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V report on Thursday 30 October an operate profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the correspond period in 2007 .",2
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",2
HELSINKI AFX - Outokumpu Technology say it have sign a 3.5 mln eur agreement with Mongolia 's Erdenet Mining Corporation for the engineer of the first HydroCopper plant to be build at the Erdenet mine site .,2
"However , the proportion of the pay stand order grow in 2009 .",2
"In addition to the demand in Finland , the export of line stone products also increase .",2
"In January-September 2007 , the group 's net sales from continue operations rise to EUR 213.1 mn from EUR 172.6 mn in the correspond period in 2006 .",2
"In July-September 2008 , YIT 's net sales increase to EUR 970.8 mn , compare to EUR 906.8 mn in the correspond period in 2007 .",2
"In the report period , net sales rise by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realize during the first half of 2008-09 , the effect of which be EUR10 .9 m in the review period .",2
"In the report period , the company 's operate profit grow by 43.2 % to EUR 6 million .",2
Last year 's net sales rise to EUR 68.3 million from EUR 62.2 million .,2
"Last year the company raise its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",2
"ADP News - Nov 18 , 2008 - Finnish AC drive manufacturer Vacon Oyj OMX : VAC1V say today that it have set up new representative offices in Romania and Ukraine to serve the grow market in eastern and southeastern Europe .",2
Marimekko Group 's full-year net sales be estimate to increase by about 10 % .,2
Net sales surge by 30 % to EUR 36 million .,2
"Net sales go up by 1 % year-on-year to EUR 29 million , affect by the business acquisitions , realize during the previous financial period , the effect of which be EUR 5.1 million on the review period .",2
"Nevertheless , its market share rise to 49.14 percent from 48.51 percent a year earlier .",2
Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continue to grow stronger over time .,2
"October-December sales be 302 mln eur , or a 25.3 pct increase year on year .",2
"Olvi , which control a 94 percent stake in Ragutis through A . Le Coq , say in its annual report publish earlier this year that the Lithuanian brewery 's sales reach 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",2
Olvi expect sales and market share to increase in the first quarter of 2010 .,2
Operating profit increase to EUR 14.0 mn from EUR 4.9 mn in the correspond period in 2005 .,2
Operating profit of the Asian plant grow markedly .,2
"Operating profit total EUR 825mn , up from EUR 763mn in 2004 .",2
"Operating profit total EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",2
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycle paper and board .,2
Profit for the period increase from EUR 2.9 mn to EUR 10.5 mn .,2
"Profit per share be EUR 1.03 , up from EUR 0.87 .",2
Return on capital employ rise by 4.8 percentage point to 19.6 % .,2
"Revenue from July to September grow 21 percent to EURO 2.3 billion , the Finnish company say Thursday .",2
Revenue grow 1 percent to euro742 .2 million US $ 964 million from euro735 million .,2
Ruukki 's order book at the end of 2010 be 30 % up year-on-year and 10 % up quarter-on-quarter .,2
Ruukki sign the contract with Norwegian company Veidekke Entreprenor AS .,2
