,text,label
143,Terrorism: Australia in the Crosshairs Will the deadly bombing of the Australian Embassy in Jakarta create a  quot;Madrid effect quot; in elections Down Under? The Oct. 9 vote is being hotly contested.,0
144,Colombian fighters lay down arms Some 450 members of Colombia #39;s feared rightwing paramilitaries have disarmed en masse in a football field as part of the process to end the civil war.,0
145,"Captors treat journalist well #39; An American freelance journalist with New England ties was shown in a video on al-Jazeera TV saying he is being treated well, #39; #39; while an aide to Iraqi Shiite leader Muqtada al-Sadr said Micah Garen may be released soon. ",0
146,Moratinos defends coup comments Spain's foreign minister defends his claim that the former government supported the 2002 Venezuela coup.,0
147,"S. Africa Churches Urge Referendum on Gay Marriage  JOHANNESBURG (Reuters) - South Africa's leading churches  urged President Thabo Mbeki on Saturday to call a referendum on  gay marriages, saying a recent court ruling in favor of the  unions ignored overwhelming public opposition.",0
148,"Ex-Kosovo Rebels Face First Hague War Crimes Trial  AMSTERDAM (Reuters) - The first international war crimes  trial of former Kosovo Albanian rebels was due to begin on  Monday, with three men accused of murdering Serb civilians and  suspected collaborators during the 1998-99 conflict.",0
149,"Thailand: Muslim detainees to be freed Thai authorities will start on Saturday releasing most of the 1200 Muslim men detained last week after a protest which left 85 dead and outraged Muslims worldwide, the country #39;s prime minister has said.",0
150,Resolving Kashmir with a Musharraf model The studied casualness with which Pakistan President General Pervez Musharraf presented his big idea on Kashmir this week has not been able to hide its innovative and indeed revolutionary ,0
151,"French Ruling Party Head Sarkozy Resigning as Finance Minister French Finance Minister Nicolas Sarkozy is resigning when he meets today with Prime Minister Jean- Pierre Raffarin, freeing him to use his new position as head of the ruling party to prepare for the 2007 presidential elections.",0
152,"Bush Hits Kerry in Debate Rebound Bid (AP) AP - President Bush blistered Sen. John Kerry on Wednesday as an apostle of ""retreat in Iraq"" and tax-and-spend liberalism at home. The administration is ""out of touch with reality"" Democratic running mate John Edwards countered in a campaign growing more caustic by the day.",0
153,Scientists Protest Kennewick Man Bill (AP) AP - Scientists hoping to study the ancient skeleton known as Kennewick Man are protesting a bill by Colorado Sen. Ben Nighthorse Campbell that they say could block their efforts.,0
154,Chinese floods leave dozens dead At least 64 people are now known to have died as a result of torrential rain in south-western China. About 70 more are missing in what the Xinhua news agency describes as the most destructive storms of the year in Sichuan province and nearby Chongqing.,0
155,"Bush Keeps Card As Chief of Staff (AP) AP - Beginning to put his team in place for his second term, President Bush decided to keep Andy Card as White House chief of staff, retaining an unflappable veteran of the Reagan and first Bush presidencies.",0
156,"Britain, Ireland Launch 'Final' N.Irish Peace Push (Reuters) Reuters - The British and Irish prime ministers\presented bitterly divided Northern Ireland politicians on\Wednesday with what their governments insist is their final\plan for restoring home rule in the province.",0
157,In pictures: Russian school battle A battle erupts in North Ossetia as Russian troops storm a school where hundreds of children had been taken hostage.,0
158,"Saved from the saw, ancient Japanese forests now threatened by tourism (AFP) AFP - A generation ago, a battle was successfully waged on this rugged island to preserve what was left of its primeval forests, home to giant trees millennia old. Now tourism spawned by this natural heritage is threatening its survival.",0
159,Suharto party to elect new leader Indonesia's largest party is electing its new leader in Bali in what is one of the most critical periods in its history.,0
160,"Chile says Asia Pacific to push  quot;very hard quot; for WTO pact SANTIAGO (AFP) - Asia-Pacific leaders will push  quot;very hard quot; at a summit this weekend for a successful outcome to World Trade Organization free-trade negotiations, Chilean President Ricardo Lagos said.",0
161,Bid to avert new S Africa strikes Unions and government officials are meeting in South Africa on Friday in an attempt to thrash out a pay deal to avert a new wave of strikes next week.,0
162,Intel Officer Pleads Guilty in Abu Ghraib Case Description: Army Spec. Armin Cruz pleads guilty to maltreatment of prisoners and conspiracy to maltreat prisoners in a hearing related to the Abu Ghraib prison-abuse scandal.,0
163,"Iran Rejects Kerry #39;s Nuclear Proposal Iran has dismissed a proposal by US presidential candidate John Kerry, that Tehran be provided nuclear fuel if it agrees to give up its fuel-making capabilities.",0
164,UN struggles with Haiti violence UN peacekeepers in Haiti have struggled for a second day to control protests by supporters of deposed President Jean-Bertrand Aristide.,0
165,"Rumsfeld Tours Panama Canal, Praises Security (Reuters) Reuters - Defense Secretary Donald\Rumsfeld lowered a freighter into the Pacific Ocean from the\Panama Canal on Sunday and praised Panamanian steps to protect\the vital waterway from terrorist attack.",0
166,"Iraq #39;s interim president, Jordan #39;s king visit White House Welcoming Iraq #39;s interim president to the White House offers President Bush a chance to persuade Iraqi minority groups to participate in next month #39;s election - pivotal step toward a democracy still threatened by a violent ",0
167,"Another palace intruder London - A journalist posing as a workman managed to breach security at Queen Elizabeth #39;s official residence in Scotland, less than two weeks after an intruder climbed onto Buckingham Palace in London, police said on Friday.",0
168,"Campaigns Focus on Iraq in Ads (AP) AP - President Bush claims John Kerry ""doesn't even know where he stands"" on the war, while the Democrat accuses Bush of having ""no plan what to do"" in Iraq  #151; dueling television ads setting the stage for the candidates' Thursday night debate over foreign policy.",0
169,"South Korean leader visits Argentina South Korean President Roh Moo-hyun is in Argentina for three days of trade talks with his Argentine counterpart, La Nacion reported Monday.",0
170,"Dad ID's Kidnapped Daughter in Colombia (AP) AP - Daniela Vanegas, a bright-eyed girl with thick, dark tresses, was kidnapped almost a year ago as she boarded her school bus in Bogota.",0
171,"Thai Spokesman: Myanmar PM Forced to Quit BANGKOK, Thailand - Myanmar's secretive military regime has forced out its prime minister, the long-powerful Gen. Khin Nyunt, and placed him under house arrest on corruption charges, a government spokesman in neighboring Thailand said Tuesday...",0
172,"CBS Nixes '60 Minutes' Story on Iraq War NEW YORK - CBS News has shelved a ""60 Minutes"" report on the rationale for war in Iraq because it would be ""inappropriate"" to air it so close to the presidential election, the network said on Saturday.    The report on weapons of mass destruction was set to air on Sept...",0
173,Los Alamos Scientist Says He Was One Fired (AP) AP - A senior scientist at Los Alamos National Laboratory says he is one of two employees being fired over an accident this summer in which an intern was injured by a laser.,0
174,Winnipeg police arrest 35 people in raid on Hells Angels puppet club (Canadian Press) Canadian Press - WINNIPEG (CP) - Winnipeg police have arrested 35 alleged members and associates of a gang with close ties to the Hells Angels in a raid they believe will put a significant dent in the group's drug operation.,0
175,New Yorkers in Congress Expect a Budget Fight Members of New York's heavily Democratic delegation on Capitol Hill worry they will be shoved aside when Congress returns to confront issues that impact the city and state.,0
176,"Japanese prime minister reshuffles cabinet Japanese Prime Minister Junichiro Koizumi reshuffled his cabinet yesterday, replacing several top ministers in an effort to boost his popularity, consolidate political support and quicken the pace of reforms in the world #39;s second-largest economy.",0
177,"Libyan takes Mid-East pop crown Libyan singer Ayman al-Aathar has won a Middle East pop contest, edging out Palestinian Ammar Hassan. The Super Star competition was started by the Lebanese TV station Future Television and is filmed in Beirut.",0
